Tool, Runtime
GumTree_all, 454
GumTree_all, 486
GumTree_all, 466
GumTree_all, 469
GumTree_all, 479
GumTree_all, 1140
GumTree_all, 1067
GumTree_all, 1069
GumTree_all, 1081
GumTree_all, 1050
GumTree_all, 1071
GumTree_all, 7135
GumTree_all, 2923
GumTree_all, 6656
GumTree_all, 1034
GumTree_all, 684
GumTree_all, 1387
GumTree_all, 1038
GumTree_all, 12958
GumTree_all, 11798
GumTree_all, 9045
GumTree_all, 3143
GumTree_all, 1051
GumTree_all, 1037
GumTree_all, 11213
GumTree_all, 1040
GumTree_all, 1388
GumTree_all, 1049
GumTree_all, 3101
GumTree_all, 2701
GumTree_all, 2628
GumTree_all, 1660
GumTree_all, 2707
GumTree_all, 3137
GumTree_all, 3014
GumTree_all, 1181
GumTree_all, 2910
GumTree_all, 5491
GumTree_all, 5783
GumTree_all, 4923
GumTree_all, 3981
GumTree_all, 5131
GumTree_all, 5756
GumTree_all, 5735
GumTree_all, 3950
GumTree_all, 3963
GumTree_all, 4184
GumTree_all, 4307
GumTree_all, 4419
GumTree_all, 4603
GumTree_all, 4252
GumTree_all, 4642
GumTree_all, 5353
GumTree_all, 1124
GumTree_all, 5624
GumTree_all, 5761
GumTree_all, 2644
GumTree_all, 2572
GumTree_all, 2545
GumTree_all, 1115
GumTree_all, 2584
GumTree_all, 8103
GumTree_all, 2185
GumTree_all, 1327
GumTree_all, 2172
GumTree_all, 1320
GumTree_all, 2206
GumTree_all, 2196
GumTree_all, 1290
GumTree_all, 7219
GumTree_all, 2190
GumTree_all, 1580
GumTree_all, 1562
GumTree_all, 1566
GumTree_all, 1562
GumTree_all, 1589
GumTree_all, 1583
GumTree_all, 1596
GumTree_all, 1701
GumTree_all, 1836
GumTree_all, 1818
GumTree_all, 1750
GumTree_all, 1581
GumTree_all, 1571
GumTree_all, 1585
GumTree_all, 1579
GumTree_all, 1600
GumTree_all, 3304
GumTree_all, 3304
GumTree_all, 1399
GumTree_all, 3919
GumTree_all, 1256
GumTree_all, 3202
GumTree_all, 1213
GumTree_all, 1228
GumTree_all, 5357
GumTree_all, 1222
GumTree_all, 5417
GumTree_all, 5753
GumTree_all, 5331
GumTree_all, 5311
GumTree_all, 7368
GumTree_all, 21187
GumTree_all, 48756
GumTree_all, 18719
GumTree_all, 38942
GumTree_all, 21618
GumTree_all, 20684
GumTree_all, 1333
GumTree_all, 23549
GumTree_all, 23932
GumTree_all, 1333
GumTree_all, 1984
GumTree_all, 15101
GumTree_all, 23671
GumTree_all, 23962
GumTree_all, 23485
GumTree_all, 24147
GumTree_all, 23234
GumTree_all, 23568
GumTree_all, 24168
GumTree_all, 12093
GumTree_all, 2998
GumTree_all, 2956
GumTree_all, 2963
GumTree_all, 2979
GumTree_all, 2975
GumTree_all, 2974
GumTree_all, 2969
GumTree_all, 3195
GumTree_all, 11490
GumTree_all, 12025
GumTree_all, 11458
GumTree_all, 11295
GumTree_all, 11496
GumTree_all, 11644
GumTree_all, 11160
GumTree_all, 11843
GumTree_all, 11214
GumTree_all, 11261
GumTree_all, 3371
GumTree_all, 3400
GumTree_all, 4770
GumTree_all, 264
GumTree_all, 1249
GumTree_all, 1259
GumTree_all, 1010
GumTree_all, 1375
GumTree_all, 1334
GumTree_all, 877
GumTree_all, 519
GumTree_all, 205
GumTree_all, 436
GumTree_all, 433
GumTree_all, 7794
GumTree_all, 7418
GumTree_all, 6744
GumTree_all, 3936
GumTree_all, 3934
GumTree_all, 5827
GumTree_all, 7324
GumTree_all, 4785
GumTree_all, 4770
