file_name, repository,element_key,parent_commit_id,commit_id,commit_time, change_type,element_file_before,element_file_after,element_name_before,element_name_after,result,comment
commons-lang-DurationFormatUtils.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.time.(public)DurationFormatUtils(28)",debc02c6d9b94c717b4182ae4dd7a97d47293a52,c6e8f706dc7a236cc2a49f979d857ee92d0abd7c,1260446198,moved,src/java/org/apache/commons/lang3/time/DurationFormatUtils.java,src/java/org/apache/commons/lang3/time/DurationFormatUtils.java,"src/java/org.apache.commons.lang.time.(public)DurationFormatUtils(27)","src/java/org.apache.commons.lang3.time.(public)DurationFormatUtils(27)",TP,"Move Class org.apache.commons.lang.time.DurationFormatUtils moved to org.apache.commons.lang3.time.DurationFormatUtils"
commons-lang-DurationFormatUtils.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.time.(public)DurationFormatUtils(28)",375d7d0954cae60c4c7292cc65abbc972178857c,debc02c6d9b94c717b4182ae4dd7a97d47293a52,1260444831,container change,src/java/org/apache/commons/lang/time/DurationFormatUtils.java,src/java/org/apache/commons/lang3/time/DurationFormatUtils.java,"src/java/org.apache.commons.lang.time.(public)DurationFormatUtils(27)","src/java/org.apache.commons.lang.time.(public)DurationFormatUtils(27)",TP,"Move Source Folder src/java/org/apache/commons/lang to src/java/org/apache/commons/lang3"
commons-lang-DurationFormatUtils.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.time.(public)DurationFormatUtils(28)",a14f8248edd4b4d194f9e106114b15b7eae6256c,11ed4603c2ddc8df4078ce9b8ef0f2b562ab4e21,1093589125,access modifier change,src/java/org/apache/commons/lang/time/DurationFormatUtils.java,src/java/org/apache/commons/lang/time/DurationFormatUtils.java,"src/java/org.apache.commons.lang.time.(package)DurationFormatUtils(18)","src/java/org.apache.commons.lang.time.(public)DurationFormatUtils(22)",TP,"Change Class Access Modifier package to public in class org.apache.commons.lang.time.DurationFormatUtils"
commons-lang-DurationFormatUtils.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.time.(public)DurationFormatUtils(28)",fdbe8e7849d54582432c0bb85ff4c7da1d169e5b,8955311526cdbe505933f34a6247357f24e4d147,1055193794,access modifier change,src/java/org/apache/commons/lang/time/DurationFormatUtils.java,src/java/org/apache/commons/lang/time/DurationFormatUtils.java,"src/java/org.apache.commons.lang.time.(public)(final)DurationFormatUtils(56)","src/java/org.apache.commons.lang.time.(package)DurationFormatUtils(56)",TP,"Change Class Access Modifier public to package in class org.apache.commons.lang.time.DurationFormatUtils"
commons-lang-DurationFormatUtils.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.time.(public)DurationFormatUtils(28)",fdbe8e7849d54582432c0bb85ff4c7da1d169e5b,8955311526cdbe505933f34a6247357f24e4d147,1055193794,modifier change,src/java/org/apache/commons/lang/time/DurationFormatUtils.java,src/java/org/apache/commons/lang/time/DurationFormatUtils.java,"src/java/org.apache.commons.lang.time.(public)(final)DurationFormatUtils(56)","src/java/org.apache.commons.lang.time.(package)DurationFormatUtils(56)",TP,"Remove Class Modifier final in class org.apache.commons.lang.time.DurationFormatUtils"
commons-lang-DurationFormatUtils.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.time.(public)DurationFormatUtils(28)",9bb3f9b9a3e513cbac7f02d6ee97995d741d09de,73ee6c3d270a91bd447f732b24c4d65169b0c8d6,1055114063,introduced,src/java/org/apache/commons/lang/time/DurationFormatUtils.java,src/java/org/apache/commons/lang/time/DurationFormatUtils.java,"src/java/org.apache.commons.lang.time.(public)(final)DurationFormatUtils(56)","src/java/org.apache.commons.lang.time.(public)(final)DurationFormatUtils(56)",TP,"new class"
commons-lang-EqualsBuilder.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.builder.(public)EqualsBuilder(32)",6b32246f5f9f77c74b32a5290cdbdd4e0f5c71c6,fc5c081e22a61bb5a6810af302be3f22f7966df4,1262484686,container change,src/java/org/apache/commons/lang3/builder/EqualsBuilder.java,src/main/java/org/apache/commons/lang3/builder/EqualsBuilder.java,"src/java/org.apache.commons.lang3.builder.(public)EqualsBuilder(27)","src/main/java/org.apache.commons.lang3.builder.(public)EqualsBuilder(27)",TP,"Move Source Folder src to src/main"
commons-lang-EqualsBuilder.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.builder.(public)EqualsBuilder(32)",debc02c6d9b94c717b4182ae4dd7a97d47293a52,c6e8f706dc7a236cc2a49f979d857ee92d0abd7c,1260446198,moved,src/java/org/apache/commons/lang3/builder/EqualsBuilder.java,src/java/org/apache/commons/lang3/builder/EqualsBuilder.java,"src/java/org.apache.commons.lang.builder.(public)EqualsBuilder(27)","src/java/org.apache.commons.lang3.builder.(public)EqualsBuilder(27)",TP,"Move Class org.apache.commons.lang.builder.EqualsBuilder moved to org.apache.commons.lang3.builder.EqualsBuilder"
commons-lang-EqualsBuilder.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.builder.(public)EqualsBuilder(32)",375d7d0954cae60c4c7292cc65abbc972178857c,debc02c6d9b94c717b4182ae4dd7a97d47293a52,1260444831,container change,src/java/org/apache/commons/lang/builder/EqualsBuilder.java,src/java/org/apache/commons/lang3/builder/EqualsBuilder.java,"src/java/org.apache.commons.lang.builder.(public)EqualsBuilder(27)","src/java/org.apache.commons.lang.builder.(public)EqualsBuilder(27)",TP,"Move Source Folder src/java/org/apache/commons/lang to src/java/org/apache/commons/lang3"
commons-lang-EqualsBuilder.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.builder.(public)EqualsBuilder(32)",e4da822d419cac03359d25404e81c4130dbcb3a1,8d12cf6b9cc902806bb10d1a1c2e1200851a0648,1031868000,introduced,src/java/org/apache/commons/lang/builder/EqualsBuilder.java,src/java/org/apache/commons/lang/builder/EqualsBuilder.java,"src/java/org.apache.commons.lang.builder.(public)EqualsBuilder(58)","src/java/org.apache.commons.lang.builder.(public)EqualsBuilder(58)",TP,"new class"
